clado1,mu1,K1,gam1,ana1,clado2,mu2,K2,gam2,ana2
0.335483526,0.290872898,Inf,0.000363136,1.388830013,0.335483526,0.459111374,Inf,0.033407439,1.388830013
0.290034409,0.24821641,Inf,0.00033253,1.408077068,0.290034409,0.414481783,Inf,0.031558511,1.408077068
0.307327296,0.254744161,Inf,0.000308735,1.60697127,0.307327296,0.444008543,Inf,0.034121036,1.60697127
0.296169642,0.246663333,Inf,0.000309543,1.354418989,0.296169642,0.415178958,Inf,0.030984738,1.354418989
0.345319542,0.304284465,Inf,0.000387491,1.57451815,0.345319542,0.479866993,Inf,0.035496077,1.57451815
0.339626316,0.275435776,Inf,0.000297954,1.711312987,0.339626316,0.476980982,Inf,0.035659813,1.711312987
0.299357813,0.247962181,Inf,0.000306351,1.505727155,0.299357813,0.430817583,Inf,0.033010578,1.505727155
0.327730486,0.285763931,Inf,0.000367099,1.70161932,0.327730486,0.465092603,Inf,0.035167469,1.70161932
0.297100999,0.245564696,Inf,0.000303599,1.721155548,0.297100999,0.430066459,Inf,0.033110318,1.721155548
0.345746201,0.304918075,Inf,0.000388611,1.507196859,0.345746201,0.475881783,Inf,0.034827646,1.507196859
0.341324636,0.285864057,Inf,0.00032705,2.020888018,0.341324636,0.481243097,Inf,0.036074567,2.020888018
0.339767817,0.289493,Inf,0.000344635,1.862656935,0.339767817,0.492963966,Inf,0.038086617,1.862656935
0.335043547,0.27829502,Inf,0.000317785,1.526468189,0.335043547,0.471974085,Inf,0.03538855,1.526468189
0.295925438,0.248313107,Inf,0.000316252,1.175657756,0.295925438,0.408907748,Inf,0.030079748,1.175657756
0.311493028,0.263340654,Inf,0.000328018,1.51964961,0.311493028,0.444403003,Inf,0.03378051,1.51964961
0.298043446,0.254169691,Inf,0.000331974,1.589916788,0.298043446,0.431436541,Inf,0.03327123,1.589916788
0.290189901,0.243199152,Inf,0.000313166,1.554534972,0.290189901,0.428503346,Inf,0.033601425,1.554534972
0.298242689,0.255679141,Inf,0.000337308,1.406199338,0.298242689,0.428654204,Inf,0.032785201,1.406199338
0.280922551,0.224406165,Inf,0.000274302,1.318905117,0.280922551,0.413975068,Inf,0.032416096,1.318905117
0.300873847,0.24490777,Inf,0.000292299,1.620046569,0.300873847,0.435290264,Inf,0.033504972,1.620046569
0.34222335,0.282456208,Inf,0.000313494,1.419993687,0.34222335,0.485821428,Inf,0.03677238,1.419993687
0.288110879,0.240659603,Inf,0.000309725,1.503729792,0.288110879,0.423362047,Inf,0.033048727,1.503729792
0.316699242,0.26638448,Inf,0.000324833,1.672368679,0.316699242,0.450765028,Inf,0.034209969,1.672368679
0.335106447,0.285274876,Inf,0.000342765,1.233140567,0.335106447,0.457099735,Inf,0.033182275,1.233140567
0.329719793,0.285532427,Inf,0.000359645,1.572180361,0.329719793,0.462858349,Inf,0.034591402,1.572180361
0.337373919,0.279233477,Inf,0.000315049,1.770319073,0.337373919,0.4834164,Inf,0.036831556,1.770319073
0.342466724,0.295620122,Inf,0.000360313,1.692447312,0.342466724,0.491023383,Inf,0.037475641,1.692447312
0.338034729,0.285022948,Inf,0.000333141,1.408981671,0.338034729,0.473097126,Inf,0.035298184,1.408981671
0.335417242,0.289476114,Inf,0.000357861,1.262268445,0.335417242,0.471872124,Inf,0.035373288,1.262268445
0.269070274,0.208541676,Inf,0.000253245,1.386479928,0.269070274,0.401722732,Inf,0.031797063,1.386479928
0.294785857,0.230484533,Inf,0.000263385,1.556351922,0.294785857,0.433729663,Inf,0.033927455,1.556351922
0.31539076,0.262902508,Inf,0.00031598,1.565359147,0.31539076,0.449956572,Inf,0.034191943,1.565359147
0.276180358,0.238049568,Inf,0.000334185,1.410813133,0.276180358,0.403231412,Inf,0.031297398,1.410813133
0.291029861,0.242578656,Inf,0.00030879,1.620833705,0.291029861,0.420417536,Inf,0.032306276,1.620833705
0.292279951,0.244209607,Inf,0.000311314,1.578332588,0.292279951,0.415814595,Inf,0.031511739,1.578332588
0.326715365,0.277644762,Inf,0.000338032,1.520925939,0.326715365,0.454857996,Inf,0.0337101,1.520925939
0.335816302,0.279508161,Inf,0.00031992,1.496038797,0.335816302,0.47967011,Inf,0.036523159,1.496038797
0.314961079,0.263851277,Inf,0.00032031,1.759384574,0.314961079,0.44907254,Inf,0.034038885,1.759384574
0.30031677,0.249938704,Inf,0.000310302,1.536444423,0.30031677,0.445552402,Inf,0.035101496,1.536444423
0.325449252,0.285709895,Inf,0.000374695,1.433812536,0.325449252,0.46232312,Inf,0.034997341,1.433812536
0.298124438,0.245498351,Inf,0.000300782,1.442401468,0.298124438,0.428520552,Inf,0.032843507,1.442401468
0.291518788,0.245391406,Inf,0.000317598,1.930688343,0.291518788,0.431720801,Inf,0.033936563,1.930688343
0.330115575,0.287920796,Inf,0.000368998,1.639468519,0.330115575,0.468705262,Inf,0.035413274,1.639468519
0.3267114,0.277759255,Inf,0.000338348,1.548442035,0.3267114,0.466303261,Inf,0.035421622,1.548442035
0.302430329,0.252859316,Inf,0.000314879,1.359740528,0.302430329,0.431606782,Inf,0.032802854,1.359740528
0.307231055,0.266613134,Inf,0.000353622,1.540188789,0.307231055,0.440539685,Inf,0.033697602,1.540188789
0.29072342,0.249576892,Inf,0.000335458,1.131427216,0.29072342,0.413664981,Inf,0.031357909,1.131427216
0.349010814,0.298820692,Inf,0.000352757,1.566300574,0.349010814,0.483293434,Inf,0.035668008,1.566300574
0.301254376,0.255238652,Inf,0.000326762,1.570806216,0.301254376,0.426054591,Inf,0.032063771,1.570806216
0.310030511,0.260214683,Inf,0.000320728,1.833345611,0.310030511,0.435045326,Inf,0.032470984,1.833345611
0.309315673,0.261075799,Inf,0.000326748,1.859537275,0.309315673,0.443795171,Inf,0.033895303,1.859537275
0.34510359,0.296140673,Inf,0.000354265,1.736390535,0.34510359,0.489071566,Inf,0.036903342,1.736390535
0.338351828,0.290013012,Inf,0.000350819,1.832503532,0.338351828,0.481881339,Inf,0.036548354,1.832503532
0.29754146,0.241582199,Inf,0.000289633,1.436185159,0.29754146,0.429040156,Inf,0.032927291,1.436185159
0.327266675,0.281924695,Inf,0.000352836,1.92329024,0.327266675,0.463273683,Inf,0.034884857,1.92329024
0.296291479,0.244242784,Inf,0.000301045,1.307084749,0.296291479,0.426768479,Inf,0.032740696,1.307084749
0.310145678,0.252902863,Inf,0.000295949,1.520519009,0.310145678,0.457486363,Inf,0.035916269,1.520519009
0.273830427,0.227428763,Inf,0.000300504,1.234962378,0.273830427,0.388979242,Inf,0.029442148,1.234962378
0.297904507,0.248905475,Inf,0.000313229,1.943722879,0.297904507,0.42587209,Inf,0.032343703,1.943722879
0.332470119,0.282267289,Inf,0.000338537,1.394509,0.332470119,0.472769226,Inf,0.035833003,1.394509
0.316478754,0.274180588,Inf,0.000355176,1.578100522,0.316478754,0.459735138,Inf,0.035541533,1.578100522
0.299767812,0.246617518,Inf,0.000300505,1.954351178,0.299767812,0.440017118,Inf,0.034251976,1.954351178
0.307252276,0.254569699,Inf,0.000308953,1.55575868,0.307252276,0.432095504,Inf,0.032340662,1.55575868
0.340624356,0.275701139,Inf,0.000296529,1.526928963,0.340624356,0.483682611,Inf,0.036601721,1.526928963
0.324009611,0.272226489,Inf,0.000325362,1.463390665,0.324009611,0.462212752,Inf,0.035095751,1.463390665
0.278819049,0.225979529,Inf,0.000283655,1.528774831,0.278819049,0.40808112,Inf,0.03180036,1.528774831
0.315463794,0.270530917,Inf,0.000343765,1.735279033,0.315463794,0.455544992,Inf,0.03499724,1.735279033
0.325990581,0.284776842,Inf,0.000368632,1.574939933,0.325990581,0.453727609,Inf,0.033598358,1.574939933
0.286693828,0.24515366,Inf,0.000330479,1.570511901,0.286693828,0.418144463,Inf,0.032432313,1.570511901
0.309100594,0.265808429,Inf,0.000344498,1.759701944,0.309100594,0.452196053,Inf,0.035263598,1.759701944
0.281756051,0.233835765,Inf,0.000302338,1.226155281,0.281756051,0.403521287,Inf,0.030745541,1.226155281
0.299869412,0.244394877,Inf,0.000293056,1.166738292,0.299869412,0.428219449,Inf,0.032572413,1.166738292
0.314067364,0.261034935,Inf,0.000312926,1.4394723,0.314067364,0.457000853,Inf,0.035366014,1.4394723
0.294752438,0.242126449,Inf,0.000298204,1.49682791,0.294752438,0.42116115,Inf,0.032031706,1.49682791
0.309226554,0.265556103,Inf,0.00034301,1.41446723,0.309226554,0.438689072,Inf,0.033138043,1.41446723
0.311399709,0.261260999,Inf,0.000320764,1.645148024,0.311399709,0.439190301,Inf,0.032937561,1.645148024
0.283787495,0.240075559,Inf,0.000319525,1.236975051,0.283787495,0.410302806,Inf,0.031631758,1.236975051
0.346718323,0.304834541,Inf,0.000385142,1.378487978,0.346718323,0.473232378,Inf,0.034338062,1.378487978
0.323027115,0.269752537,Inf,0.00031958,1.52963186,0.323027115,0.462220911,Inf,0.035208902,1.52963186
0.310779491,0.245313105,Inf,0.000272449,1.642612799,0.310779491,0.462904987,Inf,0.036575956,1.642612799
0.311214375,0.264105668,Inf,0.00033154,1.994611558,0.311214375,0.446640108,Inf,0.034112821,1.994611558
0.305874937,0.257423718,Inf,0.000321961,1.847050376,0.305874937,0.438018419,Inf,0.033334308,1.847050376
0.333130655,0.287957445,Inf,0.000358757,1.541515244,0.333130655,0.474448692,Inf,0.036004623,1.541515244
0.327597468,0.282241534,Inf,0.000353153,1.760904188,0.327597468,0.468898139,Inf,0.035766475,1.760904188
0.324709532,0.282742684,Inf,0.000364398,1.615384464,0.324709532,0.464696235,Inf,0.035417231,1.615384464
0.292828617,0.235694533,Inf,0.000282182,1.804591156,0.292828617,0.437425647,Inf,0.034624692,1.804591156
0.324300798,0.277937917,Inf,0.00034616,1.721153411,0.324300798,0.458938961,Inf,0.034551568,1.721153411
0.339971156,0.29400269,Inf,0.000361594,1.546049173,0.339971156,0.470292002,Inf,0.034611983,1.546049173
0.301119467,0.251633813,Inf,0.000314092,1.591460724,0.301119467,0.438434381,Inf,0.033945912,1.591460724
0.281161009,0.237187526,Inf,0.000316123,1.448171869,0.281161009,0.398980097,Inf,0.030117993,1.448171869
0.31787248,0.268949232,Inf,0.000330691,1.680067048,0.31787248,0.468491329,Inf,0.036673175,1.680067048
0.281745619,0.227209269,Inf,0.000280822,1.734595489,0.281745619,0.422428941,Inf,0.033549853,1.734595489
0.310763528,0.2550459,Inf,0.000301308,1.534773315,0.310763528,0.434727833,Inf,0.032379108,1.534773315
0.322635927,0.277619774,Inf,0.000350016,1.610006982,0.322635927,0.458923549,Inf,0.034737547,1.610006982
0.332307829,0.282196744,Inf,0.000338739,1.443100547,0.332307829,0.452211175,Inf,0.032696032,1.443100547
0.322760475,0.277038859,Inf,0.000347022,1.539386937,0.322760475,0.457611737,Inf,0.034525583,1.539386937
0.304072962,0.253157073,Inf,0.000312055,1.228538371,0.304072962,0.434234302,Inf,0.033034904,1.228538371
0.295025742,0.254100087,Inf,0.000340613,1.511007643,0.295025742,0.424598451,Inf,0.032508424,1.511007643
0.349794499,0.308191031,Inf,0.000389198,1.88136214,0.349794499,0.479215489,Inf,0.034871392,1.88136214
0.33333375,0.286363084,Inf,0.000352044,1.688646454,0.33333375,0.465902441,Inf,0.034666897,1.688646454
0.266909339,0.21010725,Inf,0.000261839,1.365252614,0.266909339,0.398051668,Inf,0.03150545,1.365252614
0.287853136,0.233835822,Inf,0.000287501,1.37033408,0.287853136,0.40999433,Inf,0.031092023,1.37033408
0.31260019,0.269794828,Inf,0.000349399,1.353093649,0.31260019,0.451693235,Inf,0.034795704,1.353093649
0.316855186,0.271874109,Inf,0.000345381,1.878857313,0.316855186,0.461426443,Inf,0.035807613,1.878857313
0.340377649,0.297873415,Inf,0.000376644,1.814825035,0.340377649,0.471092077,Inf,0.034672198,1.814825035
0.317026639,0.260754035,Inf,0.00030463,1.510435086,0.317026639,0.451313168,Inf,0.034234196,1.510435086
0.34039418,0.293027246,Inf,0.000356331,1.766889413,0.34039418,0.484939957,Inf,0.036804447,1.766889413
0.276111557,0.230386519,Inf,0.000305037,1.293929441,0.276111557,0.405511661,Inf,0.031650154,1.293929441
0.283173965,0.230241022,Inf,0.000287135,1.224185111,0.283173965,0.40322256,Inf,0.030612038,1.224185111
0.319284438,0.272828609,Inf,0.000341503,1.29104032,0.319284438,0.459557005,Inf,0.035216792,1.29104032
0.361467021,0.308523791,Inf,0.000352795,1.728614459,0.361467021,0.505206659,Inf,0.037589663,1.728614459
0.325498534,0.28504314,Inf,0.000371401,1.546194609,0.325498534,0.452943603,Inf,0.033528287,1.546194609
0.318960903,0.270178217,Inf,0.000332321,1.292621373,0.318960903,0.441826223,Inf,0.032622097,1.292621373
0.311213842,0.246716283,Inf,0.000275589,1.974880811,0.311213842,0.45005735,Inf,0.034590605,1.974880811
0.285607217,0.233027004,Inf,0.000290297,1.591688696,0.285607217,0.43647291,Inf,0.035212478,1.591688696
0.344268163,0.285780304,Inf,0.000319239,1.951058683,0.344268163,0.484170887,Inf,0.036242933,1.951058683
0.302934355,0.252753562,Inf,0.000313161,1.202395208,0.302934355,0.414144375,Inf,0.030091482,1.202395208
0.319052164,0.25721267,Inf,0.000289057,1.535552224,0.319052164,0.445681923,Inf,0.033121366,1.535552224
0.331272238,0.282014816,Inf,0.000341104,1.406907402,0.331272238,0.458577472,Inf,0.03383953,1.406907402
0.314481777,0.263248837,Inf,0.000319539,1.6479307,0.314481777,0.460225756,Inf,0.035802266,1.6479307
0.318689338,0.27605719,Inf,0.000355916,1.972987124,0.318689338,0.466089256,Inf,0.036177678,1.972987124
0.324136207,0.270560049,Inf,0.000319389,1.280998901,0.324136207,0.435668995,Inf,0.031041656,1.280998901
0.319896813,0.273066311,Inf,0.000340178,1.60878157,0.319896813,0.461520466,Inf,0.035449645,1.60878157
0.274460679,0.222328383,Inf,0.00028214,1.497874267,0.274460679,0.412503673,Inf,0.032831384,1.497874267
0.260522545,0.208809963,Inf,0.00027142,1.05945274,0.260522545,0.37596512,Inf,0.028879244,1.05945274
0.341994317,0.29379696,Inf,0.000354356,1.797547082,0.341994317,0.473116076,Inf,0.034826598,1.797547082
0.288641208,0.238145405,Inf,0.000299532,1.170169723,0.288641208,0.414447094,Inf,0.031718855,1.170169723
0.298116487,0.251463909,Inf,0.0003218,1.689718889,0.298116487,0.426588406,Inf,0.032454832,1.689718889
0.305257375,0.255861237,Inf,0.000318089,1.32920385,0.305257375,0.437874551,Inf,0.03340477,1.32920385
0.325744893,0.27779823,Inf,0.000341273,1.624143233,0.325744893,0.456817783,Inf,0.034076746,1.624143233
0.279161962,0.222539437,Inf,0.000272419,1.299699783,0.279161962,0.405841241,Inf,0.031378525,1.299699783
0.323177313,0.276412879,Inf,0.000343608,1.726420067,0.323177313,0.465902592,Inf,0.035695892,1.726420067
0.32675416,0.274923018,Inf,0.000327847,2.000578989,0.32675416,0.46803507,Inf,0.035646834,2.000578989
0.366774556,0.321125381,Inf,0.000386768,1.642822215,0.366774556,0.509291118,Inf,0.037643702,1.642822215
0.320080156,0.269532187,Inf,0.000326713,1.42535107,0.320080156,0.442385616,Inf,0.032586831,1.42535107
0.323089104,0.284379804,Inf,0.000376909,1.609585393,0.323089104,0.463440928,Inf,0.035401753,1.609585393
0.322466968,0.267835333,Inf,0.000314787,1.559880204,0.322466968,0.456385616,Inf,0.034394771,1.559880204
0.271837051,0.215288873,Inf,0.000266861,1.672018518,0.271837051,0.402583765,Inf,0.031612805,1.672018518
0.280884675,0.234257829,Inf,0.000306168,1.425325948,0.280884675,0.409465384,Inf,0.031727281,1.425325948
0.316078554,0.257262036,Inf,0.000295831,1.789187281,0.316078554,0.444674872,Inf,0.03326646,1.789187281
0.329867208,0.28017626,Inf,0.000338187,1.547133856,0.329867208,0.480808356,Inf,0.037309434,1.547133856
0.291010091,0.242351563,Inf,0.000308234,1.327392679,0.291010091,0.426750177,Inf,0.033262546,1.327392679
0.312405309,0.270567319,Inf,0.000353518,1.220515011,0.312405309,0.432299241,Inf,0.031826131,1.220515011
0.314993175,0.263338057,Inf,0.000318574,1.687017476,0.314993175,0.44579113,Inf,0.033597901,1.687017476
0.288731721,0.230381893,Inf,0.000275176,1.442565483,0.288731721,0.413163721,Inf,0.031443327,1.442565483
0.314600795,0.255636424,Inf,0.000294021,1.395567298,0.314600795,0.447554554,Inf,0.033890404,1.395567298
0.295773971,0.245512381,Inf,0.000307811,1.62237065,0.295773971,0.438178995,Inf,0.034474905,1.62237065
0.374803111,0.333459988,Inf,0.000413237,2.326945319,0.374803111,0.518993767,Inf,0.038203013,2.326945319
0.316082562,0.268434832,Inf,0.000333928,1.48987352,0.316082562,0.44813331,Inf,0.033835746,1.48987352
0.336760399,0.281736158,Inf,0.000324933,1.442049508,0.336760399,0.470478954,Inf,0.035019285,1.442049508
0.30466273,0.254560344,Inf,0.000315492,1.626257785,0.30466273,0.433546983,Inf,0.032832652,1.626257785
0.325636916,0.278550241,Inf,0.000344483,1.219202224,0.325636916,0.460788801,Inf,0.034779542,1.219202224
0.286216092,0.230534063,Inf,0.000281324,1.58832112,0.286216092,0.417454758,Inf,0.032364603,1.58832112
0.296982894,0.255029926,Inf,0.000338395,1.526222022,0.296982894,0.426308079,Inf,0.032611232,1.526222022
0.285424637,0.236419916,Inf,0.000301949,1.267779171,0.285424637,0.408784452,Inf,0.031204155,1.267779171
0.322385818,0.276995836,Inf,0.000347997,1.532569358,0.322385818,0.458771281,Inf,0.034777092,1.532569358
0.300228327,0.251878165,Inf,0.000317279,1.46045446,0.300228327,0.436163219,Inf,0.033694935,1.46045446
0.287265978,0.242115957,Inf,0.000317365,1.52169374,0.287265978,0.416434051,Inf,0.032098406,1.52169374
0.331698115,0.279413513,Inf,0.000330402,1.744171892,0.331698115,0.462442135,Inf,0.034282606,1.744171892
0.300483302,0.248339868,Inf,0.000304383,1.485058375,0.300483302,0.444672681,Inf,0.034969987,1.485058375
0.31670026,0.26700745,Inf,0.000326887,1.543662044,0.31670026,0.459793606,Inf,0.035497114,1.543662044
0.318781797,0.263147762,Inf,0.000308253,1.354019412,0.318781797,0.448073398,Inf,0.033566833,1.354019412
0.307768344,0.259546391,Inf,0.000324472,1.776456141,0.307768344,0.44793934,Inf,0.034642743,1.776456141
0.304410032,0.259521141,Inf,0.000333905,1.792941463,0.304410032,0.449484228,Inf,0.035264162,1.792941463
0.304826779,0.252327262,Inf,0.000306928,1.648318459,0.304826779,0.442098329,Inf,0.034115896,1.648318459
0.306982973,0.258082149,Inf,0.000321436,1.63676437,0.306982973,0.446850764,Inf,0.034576555,1.63676437
0.312854743,0.268292628,Inf,0.000342889,1.604351389,0.312854743,0.448304207,Inf,0.034207721,1.604351389
0.302970635,0.262097555,Inf,0.000348471,1.655420008,0.302970635,0.442682303,Inf,0.034389054,1.655420008
0.354562889,0.307944774,Inf,0.000372045,1.419603317,0.354562889,0.477912957,Inf,0.034208844,1.419603317
0.295196793,0.246331001,Inf,0.000311228,1.502190958,0.295196793,0.424862424,Inf,0.032630486,1.502190958
0.298005717,0.251095857,Inf,0.00032051,1.409070946,0.298005717,0.427927536,Inf,0.032723835,1.409070946
0.366590182,0.326764824,Inf,0.000412422,1.91444039,0.366590182,0.498760262,Inf,0.036074582,1.91444039
0.355183367,0.307391403,Inf,0.000367681,1.671580312,0.355183367,0.483599596,Inf,0.03499475,1.671580312
0.282157701,0.234169211,Inf,0.000302837,1.70565657,0.282157701,0.413357935,Inf,0.032166832,1.70565657
0.303296586,0.248586431,Inf,0.000298426,1.289758846,0.303296586,0.423364084,Inf,0.031471835,1.289758846
0.313756183,0.265660337,Inf,0.000330167,1.314122888,0.313756183,0.451969834,Inf,0.034658107,1.314122888
0.333101103,0.283500409,Inf,0.000341413,1.346097769,0.333101103,0.452841701,Inf,0.032673218,1.346097769
0.286005298,0.239315273,Inf,0.000310431,1.374664731,0.286005298,0.416056665,Inf,0.032190578,1.374664731
0.327404796,0.277404643,Inf,0.000335066,1.318099719,0.327404796,0.450295548,Inf,0.032972196,1.318099719
0.316692587,0.269079887,Inf,0.000334473,1.309684177,0.316692587,0.439212753,Inf,0.032400953,1.309684177
0.30275087,0.262527944,Inf,0.000351014,1.587003043,0.30275087,0.42496028,Inf,0.031722729,1.587003043
0.301615624,0.264045142,Inf,0.000361198,1.409170152,0.301615624,0.429300291,Inf,0.032530767,1.409170152
0.361208768,0.298022,Inf,0.00031743,1.393984091,0.361208768,0.502294234,Inf,0.037191985,1.393984091
0.302952608,0.247402561,Inf,0.000295444,1.474627863,0.302952608,0.433841656,Inf,0.033032123,1.474627863
0.321978694,0.277923417,Inf,0.000353164,1.86360709,0.321978694,0.456381813,Inf,0.034387443,1.86360709
0.325461813,0.274945706,Inf,0.000331456,1.558461562,0.325461813,0.459866807,Inf,0.034558242,1.558461562
0.312502934,0.264660638,Inf,0.000330028,1.510975558,0.312502934,0.446231179,Inf,0.033922817,1.510975558
0.329117901,0.286216207,Inf,0.000364489,1.315500079,0.329117901,0.468250654,Inf,0.035463642,1.315500079
0.341934569,0.296654464,Inf,0.000366108,1.118894455,0.341934569,0.46242779,Inf,0.03327277,1.118894455
0.288154353,0.233699248,Inf,0.000286568,1.803908685,0.288154353,0.416865664,Inf,0.032013635,1.803908685
0.304133515,0.258950882,Inf,0.000332421,1.888015345,0.304133515,0.440458913,Inf,0.033900022,1.888015345
0.316447844,0.263295523,Inf,0.000314657,1.424309686,0.316447844,0.438362033,Inf,0.032332447,1.424309686
0.355352682,0.31255409,Inf,0.000388935,1.675205325,0.355352682,0.500404864,Inf,0.037505746,1.675205325
0.33887585,0.286782777,Inf,0.000336861,1.247092062,0.33887585,0.468031806,Inf,0.03446792,1.247092062
0.268363992,0.219855297,Inf,0.000288449,1.25778123,0.268363992,0.393755369,Inf,0.030708392,1.25778123
0.317235908,0.25592613,Inf,0.000289203,1.591131333,0.317235908,0.45579077,Inf,0.034866589,1.591131333
0.291082481,0.236502513,Inf,0.000288575,1.743973398,0.291082481,0.415622629,Inf,0.031538494,1.743973398
0.355493148,0.311069515,Inf,0.000381903,1.729697895,0.355493148,0.501615076,Inf,0.037682289,1.729697895
0.295435865,0.246039439,Inf,0.000309426,1.513337197,0.295435865,0.432087904,Inf,0.033597089,1.513337197
0.304688117,0.25773681,Inf,0.000326375,1.549986257,0.304688117,0.427991576,Inf,0.03199497,1.549986257
0.298384586,0.243622235,Inf,0.0002941,1.340921547,0.298384586,0.428796312,Inf,0.032818395,1.340921547
0.29069579,0.238719319,Inf,0.000297559,1.501592254,0.29069579,0.423200819,Inf,0.032737295,1.501592254
0.323530593,0.276066052,Inf,0.000341204,1.994941137,0.323530593,0.460386303,Inf,0.034877576,1.994941137
0.311775448,0.270483074,Inf,0.000355123,1.360383742,0.311775448,0.4587716,Inf,0.035935603,1.360383742
0.337945525,0.280038528,Inf,0.000316415,1.658153134,0.337945525,0.484150729,Inf,0.036918704,1.658153134
0.30683263,0.258528603,Inf,0.00032353,1.334264827,0.30683263,0.429149185,Inf,0.031985398,1.334264827
0.325391499,0.284479573,Inf,0.000369364,1.476137093,0.325391499,0.457306913,Inf,0.034307331,1.476137093
0.294816052,0.253193124,Inf,0.000337599,1.325405353,0.294816052,0.428673147,Inf,0.03321966,1.325405353
0.276493244,0.217762941,Inf,0.000264219,1.046247438,0.276493244,0.393331856,Inf,0.02980735,1.046247438
0.308293276,0.263847596,Inf,0.000339154,1.388819067,0.308293276,0.42933945,Inf,0.03181707,1.388819067
0.316917053,0.264259475,Inf,0.000316729,1.191753014,0.316917053,0.452660726,Inf,0.034489417,1.191753014
0.278690989,0.237214175,Inf,0.000323178,1.203867814,0.278690989,0.401821992,Inf,0.030840615,1.203867814
0.296654254,0.252152935,Inf,0.000328299,2.164222241,0.296654254,0.433725107,Inf,0.033651522,2.164222241
0.314645548,0.263218877,Inf,0.000319055,1.510901697,0.314645548,0.461614317,Inf,0.036012418,1.510901697
0.304801307,0.251009003,Inf,0.000302496,1.340873095,0.304801307,0.436483431,Inf,0.033275013,1.340873095
0.332684962,0.276872151,Inf,0.00031892,1.570797527,0.332684962,0.464535267,Inf,0.034524402,1.570797527
0.304928007,0.254447553,Inf,0.000313797,1.525464034,0.304928007,0.435895107,Inf,0.033182723,1.525464034
0.302481857,0.251543967,Inf,0.000310339,1.555884362,0.302481857,0.428793106,Inf,0.032397796,1.555884362
0.286427013,0.246506819,Inf,0.000337086,1.800473179,0.286427013,0.417831532,Inf,0.032393421,1.800473179
0.310660666,0.272198421,Inf,0.00036584,1.476169342,0.310660666,0.434961458,Inf,0.032412526,1.476169342
0.33446372,0.289098253,Inf,0.000359139,1.399602546,0.33446372,0.459408906,Inf,0.033550127,1.399602546
0.299348744,0.249488706,Inf,0.000311256,1.145547373,0.299348744,0.420234527,Inf,0.031439279,1.145547373
0.309238463,0.250744045,Inf,0.000291324,1.779912702,0.309238463,0.443402426,Inf,0.033798977,1.779912702
0.287579396,0.241263401,Inf,0.000313341,1.402147646,0.287579396,0.420980572,Inf,0.032755048,1.402147646
0.296494125,0.247339045,Inf,0.000311175,1.409371287,0.296494125,0.415458653,Inf,0.03100051,1.409371287
0.333605079,0.277304211,Inf,0.000317724,1.262656958,0.333605079,0.462574983,Inf,0.034164636,1.262656958
0.316591327,0.268931499,Inf,0.000334703,1.280206712,0.316591327,0.436083466,Inf,0.03198471,1.280206712
0.339670817,0.268876322,Inf,0.000279427,1.869440674,0.339670817,0.485958014,Inf,0.036962108,1.869440674
0.285217348,0.232292773,Inf,0.000288797,1.316317636,0.285217348,0.428917628,Inf,0.034237138,1.316317636
0.265094851,0.212871201,Inf,0.000273708,1.2164648,0.265094851,0.382947782,Inf,0.029461666,1.2164648
0.344376498,0.297218407,Inf,0.000360648,1.417192395,0.344376498,0.472742998,Inf,0.034517666,1.417192395
0.322409204,0.267469492,Inf,0.000313168,1.314537054,0.322409204,0.443482533,Inf,0.032453482,1.314537054
0.323244433,0.264677896,Inf,0.000302372,1.306428038,0.323244433,0.455606622,Inf,0.034190023,1.306428038
0.323467269,0.27172994,Inf,0.000325331,1.631989881,0.323467269,0.470553526,Inf,0.036425709,1.631989881
0.347377238,0.292151153,Inf,0.000333261,1.61902328,0.347377238,0.500343181,Inf,0.038383145,1.61902328
0.313220532,0.258730823,Inf,0.000307306,1.738770784,0.313220532,0.461321432,Inf,0.036075604,1.738770784
0.313116404,0.265458444,Inf,0.000331227,1.379334935,0.313116404,0.434601301,Inf,0.032107359,1.379334935
0.291856809,0.246243768,Inf,0.000319693,1.269952769,0.291856809,0.41630685,Inf,0.031625446,1.269952769
0.306674524,0.24677182,Inf,0.000285038,1.857610972,0.306674524,0.44860833,Inf,0.034860451,1.857610972
0.308516754,0.257085928,Inf,0.000313808,1.513117426,0.308516754,0.447649967,Inf,0.03454902,1.513117426
0.345919986,0.289311127,Inf,0.000326796,1.486415242,0.345919986,0.489150258,Inf,0.0368287,1.486415242
0.330723282,0.281312845,Inf,0.00034007,1.789686962,0.330723282,0.470119485,Inf,0.035566529,1.789686962
0.30115628,0.250708974,Inf,0.000310797,1.800185375,0.30115628,0.429309022,Inf,0.032557007,1.800185375
0.339361322,0.276202993,Inf,0.000300729,1.976406995,0.339361322,0.480863535,Inf,0.036227162,1.976406995
0.310198237,0.257460505,Inf,0.000310633,1.624764986,0.310198237,0.448625968,Inf,0.034483212,1.624764986
0.306203704,0.261531736,Inf,0.000336355,1.686566803,0.306203704,0.433296783,Inf,0.032619232,1.686566803
0.323808323,0.275849259,Inf,0.000339638,1.363675213,0.323808323,0.465313716,Inf,0.035597702,1.363675213
0.288636474,0.239986913,Inf,0.000305546,1.552929331,0.288636474,0.431645326,Inf,0.034191605,1.552929331
0.30899937,0.265649617,Inf,0.000344156,1.703527886,0.30899937,0.437565559,Inf,0.03294735,1.703527886
